日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2020-06-01,1309830,64388255,48.85,49.3,48.85,49.2,0.3,726
2020-06-02,2013525,99355228,49.35,49.5,49.15,49.45,0.25,859
2020-06-03,2651230,131101357,49.6,49.75,49.2,49.4,-0.05,1585
2020-06-04,2211086,109253862,49.55,49.65,49.25,49.45,0.05,1159
2020-06-05,3603099,178455321,49.4,49.75,49.2,49.7,0.25,1788
2020-06-08,6708872,338098033,49.95,51.0,49.75,50.3,0.6,3219
2020-06-09,1867625,94084323,50.6,50.7,50.1,50.3, 0.00,1129
2020-06-10,2300383,116122770,50.3,50.8,50.0,50.4,0.1,1019
2020-06-11,4773719,236236696,50.1,50.3,48.8,48.95,-1.45,2490
2020-06-12,2702899,130584154,47.95,48.8,47.8,48.55,-0.4,1485
2020-06-15,2550170,124518980,48.55,49.2,48.35,48.55, 0.00,1743
2020-06-16,2947085,145609250,49.0,50.0,48.8,50.0,1.45,1981
2020-06-17,3004270,150019049,50.1,50.4,49.6,50.2,0.2,1789
2020-06-18,2466807,123718455,50.4,50.4,49.7,50.4,0.2,1811
2020-06-19,3447960,172327342,50.6,50.6,49.55,49.55,-0.85,1977
2020-06-22,2352791,116846650,49.55,50.2,49.4,49.85,0.3,1610
2020-06-23,3886616,195415378,50.4,50.7,49.95,50.0,0.15,1613
2020-06-24,1485884,74462876,50.2,50.3,50.0,50.1,0.1,616
2020-06-29,2351948,116927838,49.6,49.95,49.5,49.7,-0.4,1051
2020-06-30,1794287,89776026,49.8,50.4,49.75,49.75,0.05,832
2020-07-01,2630353,132170554,50.0,50.5,49.85,50.2,0.45,1105
2020-07-02,7994807,409442588,50.4,51.9,50.1,51.8,1.6,3640
2020-07-03,6263945,329216408,52.2,53.2,52.1,52.5,0.7,3025
2020-07-06,15021762,820982867,53.0,55.9,52.8,55.2,2.7,6326
2020-07-07,9792152,540215960,55.8,56.6,54.2,54.5,-0.7,4541
2020-07-08,14775014,832474780,54.5,57.3,54.2,57.2,2.7,6453
2020-07-09,16965270,987073197,57.7,59.5,56.8,57.1,-0.1,7582
