日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2018-07-25,257151,3113621,12.15,12.2,12.05,12.15,0.05,128
2018-07-26,184156,2240282,12.2,12.25,12.1,12.2,0.05,92
2018-07-27,200846,2445716,12.2,12.2,12.1,12.2,0.0,109
2018-07-30,398174,4833792,12.2,12.25,12.1,12.1,-0.1,176
2018-07-31,397366,4852255,12.1,12.25,12.1,12.2,0.1,154
2018-08-01,399262,4892756,12.2,12.4,12.1,12.35,0.15,157
2018-08-02,328961,4054070,12.4,12.4,12.25,12.25,-0.1,122
2018-08-03,185067,2273664,12.25,12.35,12.25,12.3,0.05,101
2018-08-06,488483,6015487,12.3,12.4,12.25,12.25,-0.05,125
2018-08-07,139576,1713472,12.25,12.35,12.2,12.2,-0.05,100
2018-08-08,205280,2523325,12.25,12.35,12.2,12.35,0.15,103
2018-08-09,187414,2295530,12.25,12.3,12.2,12.2,-0.15,76
2018-08-10,249131,3041844,12.35,12.35,12.15,12.25,0.05,92
2018-08-13,905139,10864299,12.2,12.2,11.85,11.9,-0.35,283
2018-08-14,520804,6189460,11.95,11.95,11.8,11.95,0.05,148
2018-08-15,473952,5599349,11.95,11.95,11.75,11.8,-0.15,263
2018-08-16,479643,5641289,11.8,11.85,11.65,11.7,-0.1,132
2018-08-17,259522,3057803,11.8,11.8,11.75,11.75,0.05,96
2018-08-20,374842,4427398,11.8,11.95,11.7,11.75,0.0,172
2018-08-21,244940,2923882,11.8,12.05,11.8,11.9,0.15,110
2018-08-22,250334,2997619,11.9,12.05,11.9,11.95,0.05,122
2018-08-23,268180,3217088,11.95,12.05,11.95,11.95,0.0,137
2018-08-24,191451,2289964,12.0,12.0,11.9,11.95,0.0,86
2018-08-27,209360,2513620,12.05,12.1,11.95,12.05,0.1,97
2018-08-28,309653,3703266,12.1,12.1,11.9,11.95,-0.1,129
2018-08-29,247791,2973592,11.95,12.05,11.95,12.05,0.1,93
2018-08-30,268594,3246578,12.1,12.15,12.05,12.1,0.05,168
2018-08-31,220489,2646618,12.05,12.05,11.95,12.0,-0.1,78
2018-09-03,1067551,13184071,12.0,12.5,12.0,12.35,0.35,426
2018-09-04,292731,3615486,12.35,12.4,12.3,12.35,0.0,134
2018-09-05,215025,2629999,12.35,12.35,12.15,12.2,-0.15,115
2018-09-06,145106,1768279,12.2,12.25,12.15,12.2,0.0,73
2018-09-07,359472,4370414,12.2,12.3,12.05,12.05,-0.15,128
2018-09-10,490300,5893630,12.1,12.15,11.95,12.0,-0.05,218
2018-09-11,292885,3528353,11.95,12.15,11.9,12.1,0.1,116
2018-09-12,357395,4299907,12.05,12.15,12.0,12.1,0.0,150
2018-09-13,314375,3852169,12.1,12.4,12.05,12.25,0.15,231
2018-09-14,331941,4096572,12.3,12.4,12.25,12.4,0.15,179
2018-09-17,139984,1725600,12.4,12.4,12.3,12.3,-0.1,69
2018-09-18,323872,3999516,12.25,12.45,12.25,12.4,0.1,141
2018-09-19,826590,10339619,12.4,12.65,12.25,12.6,0.2,443
2018-09-20,631987,7981484,12.65,12.75,12.5,12.55,-0.05,281
2018-09-21,345672,4328331,12.55,12.65,12.45,12.45,-0.1,213
2018-09-25,427311,5395557,12.5,12.7,12.5,12.7,0.25,199
2018-09-26,990146,12644308,12.7,12.85,12.6,12.8,0.1,313
2018-09-27,3011381,39623383,12.85,13.35,12.8,13.15,0.35,1033
2018-09-28,918650,11989500,13.15,13.25,12.9,13.05,-0.1,359
2018-10-01,1114237,14742879,13.3,13.35,13.1,13.35,0.3,397
2018-10-02,697180,9227124,13.3,13.3,13.1,13.3,-0.05,287
2018-10-03,599311,7868719,13.3,13.3,13.0,13.15,-0.15,183
2018-10-04,490313,6358895,13.05,13.05,12.9,12.95,-0.2,183
2018-10-05,873551,11103389,12.85,12.9,12.55,12.6,-0.35,278
2018-10-08,548622,6986504,12.55,12.9,12.55,12.9,0.3,201
2018-10-09,1127475,14716566,12.8,13.3,12.75,13.0,0.1,366
2018-10-11,2022328,24801112,12.6,12.6,12.0,12.15,-0.85,482
2018-10-12,669255,8154184,12.0,12.35,12.0,12.35,0.2,397
2018-10-15,610917,7415588,12.35,12.35,12.05,12.2,-0.15,310
2018-10-16,475996,5748852,12.25,12.3,11.95,12.05,-0.15,173
2018-10-17,243524,2934111,12.1,12.15,12.0,12.0,-0.05,104
2018-10-18,267655,3204187,12.1,12.1,11.9,11.95,-0.05,135
2018-10-19,716905,8448414,11.8,11.9,11.7,11.85,-0.1,256
2018-10-22,407115,4868930,11.95,12.1,11.85,12.0,0.15,117
2018-10-23,210931,2502295,11.9,11.95,11.8,11.9,-0.1,128
2018-10-24,331144,3942407,11.9,12.0,11.75,11.95,0.05,132
2018-10-25,574137,6690569,11.75,11.8,11.55,11.6,-0.35,239
2018-10-26,3910618,43743105,11.65,11.7,10.9,11.05,-0.55,644
2018-10-29,1337372,14534494,11.1,11.25,10.7,10.8,-0.25,443
2018-10-30,514787,5524485,10.8,10.95,10.55,10.85,0.05,252
2018-10-31,569518,6234693,10.85,11.05,10.85,10.9,0.05,131
2018-11-01,343494,3725553,10.95,10.95,10.75,10.85,-0.05,190
2018-11-02,351291,3869112,10.9,11.05,10.9,11.05,0.2,165
2018-11-05,140160,1544117,11.1,11.1,10.95,10.95,-0.1,99
2018-11-06,221198,2431003,10.95,11.05,10.9,11.0,0.05,92
2018-11-07,362014,4016501,11.0,11.2,10.95,11.15,0.15,161
2018-11-08,195155,2174020,11.15,11.2,11.1,11.15,0.0,132
2018-11-09,243790,2689258,11.1,11.1,10.95,11.0,-0.15,90
2018-11-12,236134,2587858,10.9,11.05,10.85,10.95,-0.05,113
2018-11-13,98090,1070148,10.95,11.0,10.8,10.95,0.0,53
2018-11-14,145490,1596440,10.95,11.05,10.9,11.05,0.1,111
2018-11-15,225895,2472388,11.05,11.05,10.9,10.95,-0.1,146
2018-11-16,341053,3790235,11.0,11.25,11.0,11.15,0.2,125
2018-11-19,233019,2590759,11.15,11.2,11.05,11.1,-0.05,109
2018-11-20,136848,1500318,11.0,11.05,10.9,11.0,-0.1,68
2018-11-21,147822,1612706,10.95,11.0,10.85,10.9,-0.1,82
2018-11-22,164269,1807743,10.95,11.05,10.9,11.0,0.1,92
2018-11-23,105831,1161591,10.95,11.05,10.9,11.05,0.05,63
2018-11-26,245281,2736764,11.05,11.25,11.05,11.15,0.1,164
2018-11-27,111835,1247816,11.2,11.2,11.1,11.2,0.05,59
2018-11-28,538095,6133177,11.2,11.55,11.2,11.45,0.25,238
2018-11-29,3617171,43309416,11.6,12.3,11.55,11.85,0.4,1048
2018-11-30,648826,7637759,11.8,11.9,11.65,11.8,-0.05,252
2018-12-03,806368,9446683,11.8,11.9,11.55,11.65,-0.15,414
2018-12-04,475781,5576876,11.65,11.8,11.55,11.8,0.15,251
2018-12-05,242910,2819745,11.6,11.7,11.55,11.65,-0.15,114
2018-12-06,793333,9026496,11.8,11.8,11.25,11.25,-0.4,323
2018-12-07,228191,2589256,11.3,11.45,11.25,11.4,0.15,95
2018-12-10,262303,2955222,11.35,11.35,11.2,11.2,-0.2,90
2018-12-11,1629613,18181551,11.15,11.25,11.1,11.15,-0.05,257
2018-12-12,438159,4935543,11.2,11.35,11.2,11.35,0.2,133
2018-12-13,252946,2862588,11.35,11.35,11.3,11.3,-0.05,98
2018-12-14,338498,3839551,11.35,11.4,11.25,11.35,0.05,105
2018-12-17,341157,3840805,11.35,11.35,11.15,11.25,-0.1,108
2018-12-18,376105,4201413,11.3,11.3,11.05,11.15,-0.1,194
2018-12-19,653682,7220502,11.1,11.15,11.0,11.05,-0.1,213
2018-12-20,468240,5130911,11.05,11.1,10.85,10.95,-0.1,167
2018-12-21,1038341,11185125,10.95,10.95,10.7,10.7,-0.25,377
2018-12-22,2854390,31365840,10.85,11.15,10.8,10.9,0.2,543
2018-12-24,445112,4824010,10.9,10.9,10.8,10.85,-0.05,236
2018-12-25,290666,3124357,10.75,10.85,10.65,10.75,-0.1,140
2018-12-26,228262,2460938,10.8,10.85,10.7,10.8,0.05,161
2018-12-27,219801,2388676,10.9,10.95,10.8,10.8,0.0,102
2018-12-28,193283,2091402,10.8,10.85,10.75,10.85,0.05,77
2019-01-02,118526,1286651,10.9,10.9,10.8,10.85,0.0,60
2019-01-03,251359,2724476,10.8,10.95,10.75,10.9,0.05,117
2019-01-04,293003,3168830,10.85,10.9,10.7,10.85,-0.05,131
2019-01-07,187240,2041692,10.9,10.95,10.85,10.95,0.1,93
2019-01-08,218703,2380673,10.95,10.95,10.85,10.85,-0.1,94
2019-01-09,401768,4402048,10.8,11.05,10.8,11.05,0.2,161
2019-01-10,286090,3115920,11.05,11.05,10.85,10.9,-0.15,130
2019-01-11,71097,775549,10.9,10.95,10.85,10.9,0.0,56
2019-01-14,189474,2063754,10.9,11.0,10.85,10.9,0.0,111
2019-01-15,244459,2660714,10.9,10.95,10.85,10.85,-0.05,160
2019-01-16,94006,1022709,10.95,10.95,10.85,10.85,0.0,65
2019-01-17,653495,7152884,10.85,11.0,10.85,10.95,0.1,116
2019-01-18,242088,2645097,11.0,11.0,10.85,10.9,-0.05,99
2019-01-21,320711,3489249,10.95,10.95,10.85,10.9,0.0,128
2019-01-22,35801,389247,10.95,10.95,10.85,10.85,-0.05,34
2019-01-23,255352,2752574,10.85,10.9,10.75,10.8,-0.05,118
2019-01-24,256068,2766016,10.8,10.9,10.75,10.8,0.0,120
2019-01-25,135928,1468717,10.85,10.9,10.75,10.75,-0.05,119
2019-01-28,144589,1567339,10.8,10.9,10.8,10.85,0.1,103
2019-01-29,174883,1891324,10.85,10.85,10.8,10.8,-0.05,80
2019-01-30,118699,1282695,10.8,10.85,10.8,10.85,0.05,79
2019-02-11,360374,3907567,10.85,10.95,10.8,10.85,0.0,151
2019-02-12,475917,5161882,10.8,10.9,10.8,10.9,0.05,145
2019-02-13,217879,2360974,10.9,10.9,10.8,10.85,-0.05,89
2019-02-14,428755,4682860,10.8,11.0,10.8,11.0,0.15,172
2019-02-15,230212,2527132,11.0,11.05,10.9,11.0,0.0,102
2019-02-18,447320,4934370,11.05,11.1,10.95,11.05,0.05,196
2019-02-19,306604,3393394,11.15,11.15,11.0,11.05,0.0,152
2019-02-20,340458,3747990,11.0,11.05,10.95,11.0,-0.05,154
2019-02-21,408522,4492092,11.0,11.1,10.95,11.0,0.0,176
2019-02-22,239729,2651019,11.0,11.1,11.0,11.05,0.05,119
2019-02-25,344528,3817128,11.1,11.15,11.05,11.1,0.05,160
2019-02-26,355176,3934538,11.1,11.1,11.05,11.05,-0.05,126
2019-02-27,714272,8034276,11.05,11.3,11.05,11.2,0.15,283
2019-03-04,510345,5744250,11.2,11.3,11.2,11.2,0.0,201
2019-03-05,945209,10685381,11.3,11.4,11.2,11.25,0.05,276
2019-03-06,282021,3161474,11.25,11.3,11.15,11.2,-0.05,128
2019-03-07,274708,3080737,11.2,11.3,11.15,11.15,-0.05,99
2019-03-08,377771,4212752,11.1,11.2,11.1,11.1,-0.05,112
2019-03-11,431382,4848315,11.1,11.35,11.05,11.2,0.1,179
2019-03-12,253719,2863379,11.25,11.3,11.2,11.3,0.1,114
2019-03-13,251060,2816858,11.2,11.3,11.15,11.25,-0.05,117
2019-03-14,448258,5070200,11.25,11.35,11.25,11.3,0.05,184
2019-03-15,661035,7549085,11.3,11.5,11.3,11.45,0.15,208
2019-03-18,499089,5681643,11.35,11.45,11.3,11.4,-0.05,125
2019-03-19,443652,5038490,11.4,11.4,11.3,11.4,0.0,93
2019-03-20,437552,4984751,11.3,11.45,11.3,11.35,-0.05,144
2019-03-21,303388,3437891,11.35,11.4,11.3,11.4,0.05,125
2019-03-22,241151,2736241,11.4,11.4,11.3,11.3,-0.1,96
2019-03-25,441952,4934611,11.2,11.25,11.1,11.2,-0.1,165
2019-03-26,362860,4041185,11.2,11.25,11.1,11.1,-0.1,251
2019-03-27,369697,4097979,11.1,11.15,11.0,11.0,-0.1,334
2019-03-28,299555,3332221,11.0,11.2,11.0,11.1,0.1,230
2019-03-29,290696,3232678,11.1,11.2,11.05,11.1,0.0,259
2019-04-01,528235,5833435,11.1,11.1,11.0,11.05,-0.05,232
2019-04-02,232951,2563584,11.1,11.1,10.95,11.0,-0.05,140
2019-04-03,652288,7152267,11.15,11.15,10.85,10.9,-0.1,296
2019-04-08,208243,2289466,10.95,11.05,10.95,11.0,0.1,176
2019-04-09,354422,3905942,11.0,11.1,11.0,11.05,0.05,161
2019-04-10,265907,2934877,11.05,11.1,11.0,11.1,0.05,165
2019-04-11,362854,4036473,11.1,11.15,11.05,11.1,0.0,187
2019-04-12,211394,2333134,11.1,11.1,11.0,11.0,-0.1,164
2019-04-15,520326,5706637,11.05,11.05,10.9,10.95,-0.05,267
2019-04-16,162219,1776603,11.0,11.0,10.9,11.0,0.05,196
2019-04-17,562476,6143477,11.0,11.0,10.85,10.95,-0.05,309
2019-04-18,622151,6758684,10.9,10.9,10.8,10.9,-0.05,134
2019-04-19,156230,1703160,10.85,10.95,10.85,10.95,0.05,62
2019-04-22,599436,6571405,10.95,11.0,10.9,10.95,0.0,263
2019-04-23,172957,1896671,10.95,11.0,10.9,10.95,0.0,92
2019-04-24,407808,4484291,11.0,11.05,10.9,10.95,0.0,140
2019-04-25,162257,1770155,10.9,11.0,10.9,10.9,-0.05,94
2019-04-26,273813,2968176,10.9,10.9,10.8,10.85,-0.05,121
2019-04-29,306071,3311513,10.85,10.9,10.8,10.8,-0.05,98
2019-04-30,277792,2998946,10.8,10.85,10.75,10.85,0.05,80
2019-05-02,202958,2195487,10.85,10.85,10.8,10.85,0.0,107
2019-05-03,301788,3265254,10.85,10.9,10.75,10.85,0.0,90
2019-05-06,351028,3794345,10.85,10.9,10.7,10.8,-0.05,155
2019-05-07,148855,1619566,10.8,10.95,10.8,10.9,0.1,79
2019-05-08,3575977,40809272,10.75,11.65,10.75,11.65,0.75,1283
2019-05-09,20691054,260882648,12.05,12.8,11.8,12.1,0.45,4817
2019-05-10,8476760,99514883,12.1,12.1,11.35,11.8,-0.3,2418
2019-05-13,6356928,77395257,11.8,12.45,11.75,12.2,0.4,1934
2019-05-14,15343382,198806535,12.05,13.4,12.0,13.4,1.2,4762
2019-05-15,10741223,140160202,13.15,13.35,12.75,13.2,-0.2,3236
2019-05-16,13038172,177011663,13.2,14.1,13.0,13.2,0.0,4648
2019-05-17,6742847,89190312,13.3,13.6,12.9,13.05,-0.15,2527
2019-05-20,3333552,43062700,13.2,13.4,12.7,12.7,-0.35,1142
2019-05-21,8601138,113400344,12.7,13.45,12.7,13.05,0.35,3001
2019-05-22,3546101,45932331,13.05,13.15,12.8,12.85,-0.2,1208
2019-05-23,4016628,52198613,12.8,13.25,12.8,12.85,0.0,1806
2019-05-24,2974415,38109183,12.85,13.05,12.65,12.7,-0.15,1111
2019-05-27,6865685,90095667,12.75,13.3,12.7,13.2,0.5,2148
2019-05-28,6208548,82176808,13.2,13.45,13.05,13.2,0.0,2017
2019-05-29,7490709,100037433,13.1,13.6,13.05,13.1,-0.1,2226
2019-05-30,2618002,34239174,13.1,13.2,12.95,13.1,0.0,987
2019-05-31,2986711,38935967,13.2,13.25,12.9,12.95,-0.15,996
2019-06-03,2336055,30216800,13.0,13.15,12.8,12.85,-0.1,825
2019-06-04,1829134,23412310,12.9,12.95,12.7,12.8,-0.05,611
2019-06-05,6764177,87566949,12.85,13.05,12.7,12.8,0.0,1375
2019-06-06,3654291,45751804,12.85,12.85,12.35,12.4,-0.4,1131
2019-06-10,2540984,31653597,12.5,12.65,12.25,12.35,-0.05,856
2019-06-11,4382814,55289635,12.35,12.8,12.3,12.45,0.1,1410
2019-06-12,1398858,17293846,12.45,12.5,12.3,12.35,-0.1,525
2019-06-13,2100307,25546004,12.3,12.35,12.05,12.1,-0.25,689
2019-06-14,1455645,17725003,12.15,12.35,12.1,12.15,0.05,553
2019-06-17,1753217,21068223,12.15,12.2,11.9,11.9,-0.25,689
2019-06-18,1016004,12126385,11.95,12.05,11.85,11.95,0.05,443
2019-06-19,1316250,15664867,12.05,12.05,11.85,11.9,-0.05,497
2019-06-20,1298468,15430663,11.9,11.95,11.85,11.95,0.05,458
2019-06-21,2429661,29333382,11.95,12.15,11.95,12.1,0.15,751
2019-06-24,896474,10807708,12.05,12.15,12.0,12.1,0.0,278
2019-06-25,1832829,22278382,12.15,12.3,12.05,12.05,-0.05,620
2019-06-26,1264318,15465543,12.1,12.3,12.05,12.2,0.15,415
2019-06-27,806159,9795469,12.2,12.25,12.1,12.1,-0.1,327
2019-06-28,1048735,12681120,12.15,12.2,12.0,12.05,-0.05,276
2019-07-01,3112059,37763558,12.05,12.35,12.0,12.05,0.0,626
2019-07-02,1056392,12634413,12.05,12.1,11.9,11.95,-0.1,304
2019-07-03,579261,6939564,12.0,12.05,11.95,12.0,0.05,185
2019-07-04,832862,10054582,12.0,12.15,12.0,12.1,0.1,286
2019-07-05,4554042,56175657,12.15,12.45,12.1,12.35,0.25,1079
2019-07-08,1878517,23416534,12.4,12.55,12.35,12.55,0.2,631
2019-07-09,3905266,49647101,12.6,12.8,12.55,12.7,0.15,1311
2019-07-10,980329,12303811,12.65,12.65,12.5,12.55,-0.15,360
2019-07-11,1169803,14530756,12.6,12.6,12.35,12.35,-0.2,365
2019-07-12,840149,10384079,12.45,12.45,12.3,12.35,0.0,245
2019-07-15,521366,6464533,12.35,12.5,12.3,12.4,0.05,198
2019-07-16,2192237,27703329,12.5,12.75,12.5,12.65,0.25,773
2019-07-17,1126964,14071000,12.65,12.7,12.4,12.4,-0.25,497
2019-07-18,880883,10994294,12.5,12.6,12.4,12.5,0.1,406
2019-07-19,1149739,14406134,12.5,12.65,12.45,12.5,0.0,519
2019-07-22,813536,10207718,12.55,12.65,12.5,12.5,0.0,350
2019-07-23,808073,10142305,12.6,12.65,12.5,12.5,0.0,269
2019-07-24,3612332,46000928,12.55,12.85,12.5,12.65,0.15,867
