日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2013-03-04,10456442,193994779,18.75,18.8,18.3,18.65,-0.1,2311
2013-03-05,4649812,86160939,18.65,18.7,18.4,18.4,-0.25,1746
2013-03-06,10316902,192978544,18.45,18.8,18.45,18.75,0.35,1758
2013-03-07,10924833,206234946,18.85,19.05,18.75,18.8,0.05,1834
2013-03-08,10023232,190063425,19.15,19.15,18.8,18.9,0.1,1828
2013-03-11,8314080,157660036,18.9,19.05,18.85,18.9, 0.00,1353
2013-03-12,9112695,172799875,18.9,19.1,18.75,18.8,-0.1,1532
2013-03-13,6729744,125955164,18.7,19.0,18.55,18.55,-0.25,1458
2013-03-14,4262279,78777920,18.55,18.7,18.4,18.4,-0.15,1337
2013-03-15,5341924,98788981,18.45,18.65,18.35,18.45,0.05,1374
2013-03-18,9880824,177307005,18.35,18.35,17.75,17.8,-0.65,3078
2013-03-19,13384561,240387059,17.85,18.1,17.85,17.95,0.15,1768
2013-03-20,8342593,150502320,18.1,18.2,17.9,18.2,0.25,1971
2013-03-21,4949311,89675098,18.3,18.3,18.0,18.1,-0.1,1530
2013-03-22,4429775,80473542,18.2,18.25,18.0,18.0,-0.1,1167
2013-03-25,2581463,46898447,18.2,18.25,18.1,18.1,0.1,800
2013-03-26,3082028,55580785,18.25,18.25,17.9,17.9,-0.2,1826
2013-03-27,3863521,69503206,17.9,18.15,17.85,17.95,0.05,1365
2013-03-28,7781012,138020340,17.85,17.9,17.65,17.65,-0.3,1958
2013-03-29,5401733,96651452,17.65,18.05,17.65,17.95,0.3,2614
2013-04-01,4640594,82452745,17.9,17.9,17.7,17.7,-0.25,1308
2013-04-02,3782570,67389648,17.7,17.9,17.65,17.75,0.05,1083
2013-04-03,6323781,111909489,17.8,17.85,17.6,17.65,-0.1,1996
2013-04-08,31137480,512486816,16.45,16.6,16.45,16.45,-1.2,3801
2013-04-09,24151364,393273253,16.45,16.55,16.0,16.15,-0.3,5106
2013-04-10,11786010,192767056,16.25,16.5,16.2,16.5,0.35,3117
2013-04-11,12488781,209837735,16.6,17.0,16.5,17.0,0.5,3281
2013-04-12,12251505,209376540,17.0,17.25,16.85,17.25,0.25,2958
2013-04-15,5781457,97574215,17.0,17.1,16.7,16.75,-0.5,1469
2013-04-16,3518651,59625465,16.65,17.1,16.65,17.1,0.35,1269
2013-04-17,4780542,82082732,17.2,17.35,17.05,17.05,-0.05,1521
2013-04-18,3171209,53750931,17.0,17.05,16.85,17.0,-0.05,1088
2013-04-19,3576295,61023282,17.2,17.2,16.95,17.0, 0.00,1126
2013-04-22,2820803,48171001,17.1,17.2,17.0,17.05,0.05,784
2013-04-23,3717492,63196953,17.1,17.2,16.9,16.95,-0.1,1789
2013-04-24,6607048,112004491,17.0,17.1,16.85,16.9,-0.05,2426
2013-04-25,10372959,171506612,16.55,16.6,16.4,16.5,-0.4,2441
2013-04-26,7610573,126267492,16.65,16.75,16.45,16.6,0.1,2069
2013-04-29,3768182,62732364,16.65,16.75,16.55,16.75,0.15,1007
2013-04-30,12155581,201319824,16.75,16.8,16.45,16.45,-0.3,2516
2013-05-02,4464090,74224977,16.65,16.7,16.55,16.55,0.1,1509
2013-05-03,5020305,83405073,16.65,16.75,16.55,16.55, 0.00,1214
2013-05-06,6682493,111245688,16.65,16.8,16.55,16.6,0.05,1654
2013-05-07,2861927,47560220,16.6,16.7,16.55,16.6, 0.00,983
2013-05-08,9366895,157418762,16.6,16.95,16.6,16.9,0.3,3417
2013-05-09,5613847,94856607,17.0,17.0,16.8,16.9, 0.00,2705
2013-05-10,13055387,223490963,16.9,17.2,16.9,17.2,0.3,2872
2013-05-13,7880556,135734721,17.25,17.3,17.1,17.2, 0.00,1917
2013-05-14,5201635,89502345,17.2,17.35,17.05,17.05,-0.15,1313
2013-05-15,4024191,68811348,17.1,17.2,17.0,17.2,0.15,1320
2013-05-16,6305490,107186864,17.2,17.2,16.8,17.0,-0.2,1841
2013-05-17,6791275,114712789,17.0,17.1,16.75,16.8,-0.2,2690
2013-05-20,4651312,79198876,17.0,17.15,16.85,17.0,0.2,1607
2013-05-21,4944770,84092848,17.0,17.1,16.9,17.0, 0.00,1364
2013-05-22,18003914,313860064,17.1,17.75,17.0,17.5,0.5,3713
2013-05-23,12846243,223250399,17.5,17.55,17.15,17.45,-0.05,2772
2013-05-24,21488025,384011218,17.5,18.2,17.5,17.85,0.4,5479
2013-05-27,10354087,184529632,18.0,18.0,17.65,17.95,0.1,3373
2013-05-28,12963372,234633350,18.05,18.25,17.85,18.2,0.25,2612
2013-05-29,11475577,209563670,18.3,18.5,18.05,18.4,0.2,2584
2013-05-30,12697696,232950399,18.2,18.5,18.15,18.35,-0.05,2486
2013-05-31,12909617,237791084,18.45,18.5,18.3,18.5,0.15,2099
2013-06-03,6155982,111489417,18.25,18.35,17.9,17.9,-0.6,2461
2013-06-04,6721085,119492036,17.9,18.0,17.6,17.65,-0.25,2635
2013-06-05,6019568,106115853,17.5,17.85,17.5,17.55,-0.1,1818
2013-06-06,7076877,122938154,17.4,17.6,17.25,17.35,-0.2,2119
2013-06-07,4662425,80369654,17.3,17.55,17.1,17.1,-0.25,2007
2013-06-10,5291250,92188925,17.3,17.55,17.25,17.55,0.45,1458
2013-06-11,3033416,52494549,17.55,17.55,17.2,17.2,-0.35,1108
2013-06-13,8322115,140818882,17.05,17.1,16.8,16.8,-0.4,3598
2013-06-14,7300428,123122376,16.8,17.0,16.75,17.0,0.2,2161
2013-06-17,3420621,57958548,17.0,17.05,16.85,16.9,-0.1,2797
2013-06-18,4897788,84697852,17.2,17.4,17.2,17.35,0.45,1772
2013-06-19,5325410,91798782,17.45,17.5,17.1,17.1,-0.25,1901
2013-06-20,6776323,115493050,17.0,17.25,16.9,16.9,-0.2,3683
2013-06-21,29108556,489377834,16.7,17.3,16.6,16.75,-0.15,3648
2013-06-24,5128511,86700555,16.95,17.05,16.8,16.9,0.15,3066
2013-06-25,6234090,104123985,16.9,16.9,16.6,16.65,-0.25,2013
2013-06-26,6534333,110765166,17.0,17.05,16.8,16.9,0.25,2926
2013-06-27,4523322,76669864,17.05,17.05,16.9,16.95,0.05,1581
2013-06-28,4543953,77383539,17.0,17.15,16.85,17.15,0.2,1552
2013-07-01,3737283,63820961,17.1,17.15,17.0,17.05,-0.1,1134
2013-07-02,3943711,67513491,17.05,17.25,17.05,17.05, 0.00,1301
2013-07-03,6665116,111940124,17.0,17.05,16.7,16.7,-0.35,2307
2013-07-04,2137602,35811495,16.7,16.85,16.7,16.7, 0.00,800
2013-07-05,3716887,63057577,16.85,17.1,16.85,17.0,0.3,1096
2013-07-08,7740870,127859650,16.9,16.9,16.35,16.5,-0.5,2314
2013-07-09,4873063,80940039,16.5,16.8,16.5,16.8,0.3,1606
2013-07-10,4216617,70175297,16.7,16.85,16.55,16.65,-0.15,1270
2013-07-11,4490326,75417991,16.85,16.85,16.7,16.85,0.2,1686
2013-07-12,3530000,59285350,16.85,16.9,16.65,16.9,0.05,968
2013-07-15,3584694,60455921,16.9,16.95,16.75,16.9, 0.00,1116
2013-07-16,6468502,109968384,16.9,17.1,16.8,17.05,0.15,1837
2013-07-17,7090158,121259975,17.05,17.15,17.05,17.15,0.1,2242
2013-07-18,4711449,80541283,17.15,17.25,17.0,17.05,-0.1,1520
2013-07-19,4545918,77735956,17.1,17.2,17.05,17.1,0.05,1204
2013-07-22,3355944,57016743,17.1,17.1,16.9,16.9,-0.2,1060
2013-07-23,3707612,63271554,17.1,17.1,16.9,17.1,0.2,1154
2013-07-24,2541194,43285798,17.1,17.15,16.95,17.1, 0.00,661
2013-07-25,2432071,41392628,17.0,17.1,16.95,16.95,-0.15,639
2013-07-26,3894134,66174036,17.1,17.1,16.9,16.9,-0.05,912
2013-07-29,2761982,46733788,16.9,17.0,16.8,16.9, 0.00,852
2013-07-30,2991035,50736722,16.9,17.05,16.9,16.95,0.05,977
2013-07-31,4360302,73265914,16.8,17.0,16.7,16.7,-0.25,1218
2013-08-01,3353049,56014401,16.75,16.8,16.65,16.65,-0.05,992
2013-08-02,1851604,31109648,16.9,16.95,16.65,16.85,0.2,646
2013-08-05,3269738,54675869,16.75,16.85,16.65,16.7,-0.15,962
2013-08-06,4628613,76705933,16.7,16.75,16.5,16.55,-0.15,1406
2013-08-07,5173646,85205637,16.5,16.6,16.4,16.5,-0.05,1368
2013-08-08,6978899,114523641,16.5,16.55,16.35,16.35,-0.15,1965
2013-08-09,6060785,98978925,16.5,16.5,16.25,16.3,-0.05,1585
2013-08-12,3182795,52041159,16.3,16.45,16.3,16.3, 0.00,746
2013-08-13,4314425,70953022,16.3,16.55,16.3,16.55,0.25,1216
2013-08-14,4574966,75422171,16.55,16.6,16.4,16.5,-0.05,1024
2013-08-15,3819619,62423208,16.4,16.45,16.25,16.45,-0.05,1397
2013-08-16,4370712,71326294,16.25,16.4,16.25,16.3,-0.15,1126
2013-08-19,4574910,74315779,16.25,16.4,16.2,16.25,-0.05,1436
2013-08-20,5476601,89388102,16.25,16.5,16.2,16.25, 0.00,1595
2013-08-22,6415118,103487183,16.2,16.25,16.05,16.15,-0.1,2145
2013-08-23,4835935,77944986,16.3,16.3,16.05,16.1,-0.05,1577
2013-08-26,10661270,170954523,16.15,16.2,15.9,16.2,0.1,1962
2013-08-27,4952875,79293686,16.2,16.2,15.95,15.95,-0.25,995
2013-08-28,6240292,98562069,15.9,16.0,15.7,15.7,-0.25,1625
2013-08-29,3389578,53571741,15.7,15.9,15.7,15.85,0.15,1259
2013-08-30,3576634,56741234,15.9,15.95,15.8,15.9,0.05,876
2013-09-02,3888376,61533247,16.0,16.0,15.75,15.95,0.05,1109
2013-09-03,6564485,105091162,16.0,16.1,15.95,16.05,0.1,1811
2013-09-04,4405635,70543910,16.05,16.1,15.9,16.1,0.05,1183
2013-09-05,8301897,135184439,16.15,16.45,16.1,16.4,0.3,1953
2013-09-06,6473534,105598755,16.35,16.4,16.2,16.25,-0.15,1226
2013-09-09,4878053,79702645,16.2,16.45,16.15,16.45,0.2,1377
2013-09-10,10313363,171415803,16.5,16.75,16.45,16.6,0.15,2600
2013-09-11,5923421,98480156,16.7,16.7,16.5,16.7,0.1,1688
2013-09-12,3618514,60328371,16.75,16.75,16.6,16.7, 0.00,1415
2013-09-13,2572221,42617638,16.5,16.65,16.5,16.55,-0.15,771
2013-09-14,1260084,20745369,16.55,16.6,16.4,16.45,-0.1,510
2013-09-16,3486718,57963558,16.65,16.7,16.55,16.65,0.2,1171
2013-09-17,4728102,77980310,16.65,16.65,16.45,16.55,-0.1,1226
2013-09-18,4181619,69298856,16.6,16.65,16.5,16.55, 0.00,1110
2013-09-23,2904922,48364605,16.6,16.7,16.55,16.6,0.05,1023
2013-09-24,3346744,55649545,16.6,16.7,16.55,16.65,0.05,1396
2013-09-25,4199096,69632125,16.65,16.7,16.55,16.55,-0.1,1336
2013-09-26,2543948,41940933,16.65,16.65,16.4,16.45,-0.1,1036
2013-09-27,17295972,290963203,16.5,16.95,16.5,16.95,0.5,3280
2013-09-30,8923767,150236435,16.95,16.95,16.7,16.8,-0.15,1955
2013-10-01,13014816,215954483,16.8,16.9,16.5,16.55,-0.25,2278
2013-10-02,11492279,190134542,16.6,16.75,16.4,16.6,0.05,2170
2013-10-03,5996198,99991952,16.7,16.75,16.6,16.65,0.05,1593
2013-10-04,3574162,59382659,16.6,16.7,16.55,16.65, 0.00,1069
2013-10-07,6727506,111051205,16.55,16.65,16.45,16.45,-0.2,1980
2013-10-08,8022081,132458362,16.45,16.65,16.45,16.5,0.05,1421
2013-10-09,5172440,84770455,16.5,16.5,16.3,16.35,-0.15,1029
2013-10-11,5447467,89119222,16.5,16.6,16.25,16.35, 0.00,1406
2013-10-14,2386376,38842902,16.3,16.4,16.2,16.25,-0.1,795
2013-10-15,9893145,164060183,16.35,16.7,16.3,16.65,0.4,1729
2013-10-16,3704468,60945859,16.65,16.65,16.4,16.45,-0.2,1499
2013-10-17,3460158,57284034,16.6,16.65,16.45,16.65,0.2,1678
2013-10-18,2142764,35535072,16.65,16.65,16.55,16.6,-0.05,942
2013-10-21,4215867,69256206,16.6,16.6,16.35,16.4,-0.2,1081
2013-10-22,4375851,71540463,16.45,16.5,16.3,16.3,-0.1,916
2013-10-23,7150919,116849467,16.45,16.5,16.25,16.4,0.1,1205
2013-10-24,4253691,69210362,16.4,16.45,16.25,16.3,-0.1,982
2013-10-25,7789158,127140855,16.3,16.5,16.25,16.3, 0.00,2330
2013-10-28,6072474,99142360,16.45,16.45,16.25,16.35,0.05,1499
2013-10-29,12008885,194772523,16.35,16.4,16.1,16.2,-0.15,2404
2013-10-30,2434017,39466258,16.2,16.3,16.15,16.25,0.05,924
2013-10-31,3663272,59561459,16.2,16.35,16.15,16.35,0.1,940
2013-11-01,6078702,98041066,16.35,16.4,16.05,16.2,-0.15,1434
2013-11-04,3921464,63526751,16.2,16.35,16.1,16.1,-0.1,1415
2013-11-05,5510071,88472466,16.1,16.15,16.0,16.0,-0.1,1786
2013-11-06,4277721,68724436,16.05,16.15,16.0,16.0, 0.00,1614
2013-11-07,2847753,45599948,16.1,16.1,15.95,16.05,0.05,1019
2013-11-08,2840762,45510992,16.0,16.1,15.95,16.1,0.05,913
2013-11-11,2849801,45547925,16.1,16.15,15.9,15.95,-0.15,837
2013-11-12,6225301,100281594,16.1,16.25,15.95,16.25,0.3,1603
2013-11-13,4071504,66253955,16.35,16.35,16.2,16.2,-0.05,1091
2013-11-14,6314753,103510233,16.4,16.5,16.25,16.25,0.05,2178
2013-11-15,10000725,164270556,16.45,16.5,16.3,16.4,0.15,1814
2013-11-18,6467284,104976857,16.45,16.5,16.1,16.15,-0.25,1523
2013-11-19,4610243,74515647,16.15,16.25,16.1,16.15, 0.00,1223
2013-11-20,4931255,79483331,16.2,16.25,16.05,16.1,-0.05,1384
2013-11-21,5667611,91109403,16.05,16.2,16.0,16.1, 0.00,1648
2013-11-22,5984008,96516774,16.1,16.25,16.0,16.2,0.1,1572
2013-11-25,33176797,556077880,16.35,16.9,16.3,16.8,0.6,6013
2013-11-26,38668993,659778212,16.9,17.2,16.85,17.0,0.2,6419
2013-11-27,19029762,323093966,17.1,17.1,16.85,16.95,-0.05,3925
2013-11-28,12922072,219804652,17.1,17.15,16.9,16.95, 0.00,3102
2013-11-29,8960940,152524180,17.1,17.1,16.95,17.05,0.1,2536
2013-12-02,7654786,130440257,17.1,17.15,16.95,17.0,-0.05,1597
2013-12-03,6179075,104525149,16.9,17.0,16.85,17.0, 0.00,1619
2013-12-04,9285952,156236486,16.85,16.9,16.75,16.8,-0.2,1801
2013-12-05,9292222,154236908,16.8,16.8,16.5,16.55,-0.25,2023
2013-12-06,8628970,143451638,16.5,16.75,16.5,16.65,0.1,1665
2013-12-09,5034430,84287538,16.7,16.8,16.7,16.7,0.05,1355
2013-12-10,3497735,58383691,16.6,16.75,16.6,16.65,-0.05,871
2013-12-11,6819339,113926465,16.6,16.85,16.55,16.65, 0.00,1511
2013-12-12,2851132,47274822,16.6,16.65,16.55,16.55,-0.1,720
2013-12-13,3688973,61149849,16.55,16.65,16.55,16.6,0.05,1034
2013-12-16,9133608,150218777,16.65,16.65,16.35,16.35,-0.25,2164
2013-12-17,7832876,127860016,16.35,16.45,16.25,16.35, 0.00,2123
2013-12-18,3693514,60276114,16.4,16.4,16.25,16.35, 0.00,1187
2013-12-19,3202122,52750089,16.45,16.55,16.4,16.5,0.15,863
2013-12-20,2552372,42100859,16.5,16.55,16.4,16.55,0.05,994
2013-12-23,3943816,65605754,16.55,16.7,16.55,16.6,0.05,1060
2013-12-24,2554730,42510864,16.7,16.7,16.6,16.65,0.05,1004
2013-12-25,2722383,45182822,16.65,16.7,16.55,16.6,-0.05,863
2013-12-26,2507626,41615620,16.65,16.65,16.55,16.6, 0.00,640
2013-12-27,2847414,47377767,16.55,16.7,16.55,16.6, 0.00,956
2013-12-30,4668991,77673529,16.7,16.7,16.55,16.7,0.1,1109
2013-12-31,4582091,76376534,16.7,16.75,16.6,16.6,-0.1,1050
2014-01-02,4029125,66930955,16.65,16.7,16.55,16.6, 0.00,1249
2014-01-03,10952360,183871359,16.6,16.9,16.6,16.7,0.1,2286
2014-01-06,5703081,95787689,16.75,16.9,16.75,16.75,0.05,1309
2014-01-07,5916171,99166786,16.75,16.8,16.7,16.7,-0.05,1078
2014-01-08,12708355,212716523,16.8,16.9,16.65,16.65,-0.05,2272
2014-01-09,5997221,100020305,16.65,16.75,16.65,16.65, 0.00,1285
2014-01-10,5809442,97063033,16.7,16.8,16.6,16.65, 0.00,1532
2014-01-13,5798526,96595016,16.7,16.8,16.6,16.6,-0.05,1571
2014-01-14,6509847,108464392,16.7,16.75,16.6,16.6, 0.00,1422
2014-01-15,7716958,127919137,16.6,16.65,16.5,16.55,-0.05,2140
2014-01-16,11851103,195445275,16.6,16.7,16.4,16.4,-0.15,2345
2014-01-17,6751714,110701502,16.4,16.5,16.35,16.4, 0.00,1719
2014-01-20,6905788,113092681,16.45,16.5,16.3,16.3,-0.1,1679
2014-01-21,9857754,160646953,16.4,16.45,16.25,16.25,-0.05,1952
2014-01-22,5315301,86730587,16.3,16.4,16.25,16.4,0.15,2134
2014-01-23,3963650,64843480,16.4,16.45,16.3,16.35,-0.05,1609
2014-01-24,5183274,84394989,16.35,16.4,16.25,16.3,-0.05,2306
2014-01-27,11580049,186196725,16.2,16.25,16.0,16.1,-0.2,3143
2014-02-05,13150377,209464862,16.1,16.2,15.8,15.8,-0.3,3999
2014-02-06,11488323,181388528,15.85,15.9,15.7,15.8, 0.00,2924
2014-02-07,5716193,90739096,15.95,15.95,15.8,15.9,0.1,1985
2014-02-10,5278018,83750417,15.95,15.95,15.8,15.85,-0.05,1437
2014-02-11,2868495,45573005,15.85,15.95,15.8,15.85, 0.00,905
2014-02-12,8852211,139760855,15.85,15.95,15.7,15.75,-0.1,1880
2014-02-13,8854807,138270972,15.75,15.8,15.5,15.6,-0.15,1796
2014-02-14,4682102,73500528,15.65,15.8,15.6,15.65,0.05,1555
2014-02-17,2940587,46233990,15.75,15.8,15.7,15.7,0.05,902
2014-02-18,2314291,36388040,15.75,15.8,15.7,15.7, 0.00,995
2014-02-19,4506471,70343257,15.75,15.75,15.55,15.6,-0.1,1480
2014-02-20,4673558,72803231,15.65,15.7,15.5,15.5,-0.1,1152
2014-02-21,4756899,74063724,15.6,15.7,15.5,15.6,0.1,1901
2014-02-24,5613917,87079196,15.6,15.7,15.45,15.45,-0.15,1463
2014-02-25,8070015,124455765,15.5,15.55,15.35,15.4,-0.05,2164
2014-02-26,6513551,101147425,15.4,15.6,15.4,15.6,0.2,1724
2014-02-27,6780713,105684859,15.7,15.7,15.5,15.55,-0.05,1235
2014-03-03,6822525,105964761,15.55,15.65,15.45,15.5,-0.05,1667
2014-03-04,5236053,80950197,15.5,15.6,15.4,15.4,-0.1,1193
2014-03-05,4455921,69361161,15.6,15.65,15.5,15.5,0.1,959
2014-03-06,6103093,95066513,15.6,15.65,15.5,15.65,0.15,1287
2014-03-07,7460098,116726800,15.75,15.75,15.55,15.7,0.05,1663
2014-03-10,7074536,109201659,15.6,15.6,15.35,15.45,-0.25,1587
2014-03-11,5519779,84913330,15.4,15.6,15.2,15.5,0.05,1456
2014-03-12,5088719,79538448,15.6,15.7,15.45,15.7,0.2,1324
2014-03-13,3073014,48083736,15.7,15.75,15.55,15.65,-0.05,726
2014-03-14,2820304,43771025,15.65,15.65,15.45,15.45,-0.2,992
2014-03-17,2319336,35764854,15.45,15.5,15.35,15.5,0.05,655
2014-03-18,2121213,32892963,15.5,15.55,15.45,15.5, 0.00,605
2014-03-19,4305644,66350570,15.5,15.55,15.35,15.4,-0.1,714
2014-03-20,6787891,103589988,15.3,15.35,15.2,15.2,-0.2,1433
2014-03-21,4170066,63842447,15.25,15.4,15.2,15.35,0.15,871
2014-03-24,2148554,32974190,15.2,15.45,15.2,15.45,0.1,698
2014-03-25,1453905,22333735,15.35,15.4,15.3,15.35,-0.1,489
2014-03-26,2971377,45569402,15.35,15.4,15.3,15.35, 0.00,998
2014-03-27,2715415,41825328,15.35,15.5,15.3,15.5,0.15,749
2014-03-28,2587848,39944850,15.5,15.5,15.35,15.45,-0.05,690
2014-03-31,3246730,49931705,15.45,15.5,15.3,15.3,-0.15,941
2014-04-01,2557183,39402897,15.3,15.45,15.3,15.45,0.15,997
2014-04-02,2786936,43007154,15.45,15.5,15.35,15.45, 0.00,1052
2014-04-03,4928056,75748388,15.5,15.5,15.3,15.45, 0.00,1858
2014-04-07,3989732,61552009,15.45,15.5,15.3,15.5,0.05,1326
2014-04-08,1850398,28615539,15.5,15.55,15.4,15.55,0.05,628
2014-04-09,2822470,43757687,15.55,15.55,15.45,15.55, 0.00,976
2014-04-10,4896174,76349302,15.6,15.7,15.45,15.7,0.15,1715
2014-04-11,4295747,67307624,15.7,15.8,15.6,15.75,0.05,937
2014-04-14,3407650,53544721,15.7,15.8,15.6,15.7,-0.05,940
2014-04-15,2909553,45750734,15.7,15.8,15.65,15.75,0.05,872
2014-04-16,3352375,52840740,15.75,15.85,15.7,15.7,-0.05,1328
2014-04-17,3292954,51963403,15.7,15.85,15.7,15.75,0.05,901
2014-04-18,1957292,30831974,15.85,15.85,15.7,15.75, 0.00,640
2014-04-21,2443893,38328521,15.75,15.75,15.6,15.65,-0.1,714
2014-04-22,1900385,29764489,15.65,15.7,15.6,15.7,0.05,570
2014-04-23,1725699,27044319,15.7,15.75,15.6,15.7, 0.00,451
2014-04-24,4112428,63987574,15.7,15.7,15.5,15.6,-0.1,780
2014-04-25,5202198,79788353,15.6,15.65,15.1,15.25,-0.35,1195
2014-04-28,7355173,111145250,15.1,15.25,15.05,15.15,-0.1,1829
2014-04-29,2274986,34689975,15.2,15.3,15.15,15.3,0.15,805
2014-04-30,3201318,48848923,15.3,15.35,15.15,15.3, 0.00,992
2014-05-02,2709595,41494562,15.3,15.4,15.25,15.35,0.05,910
2014-05-05,2140308,32732135,15.4,15.4,15.25,15.35, 0.00,1191
2014-05-06,1738253,26527734,15.25,15.3,15.2,15.3,-0.05,865
2014-05-07,2824269,43303946,15.3,15.4,15.2,15.4,0.1,1422
2014-05-08,3192924,49430811,15.5,15.55,15.35,15.55,0.15,956
2014-05-09,3102274,48178589,15.55,15.6,15.4,15.45,-0.1,846
2014-05-12,2760728,42843254,15.4,15.6,15.35,15.5,0.05,833
2014-05-13,2340772,36328480,15.5,15.6,15.4,15.5, 0.00,989
2014-05-14,2820665,43818500,15.5,15.6,15.4,15.55,0.05,1023
2014-05-15,1838483,28469645,15.55,15.55,15.45,15.5,-0.05,600
2014-05-16,5224275,79646744,15.35,15.4,15.1,15.35,-0.15,1283
2014-05-19,3345950,50917881,15.3,15.3,15.2,15.2,-0.15,1005
2014-05-20,3166887,48183866,15.2,15.3,15.15,15.25,0.05,1014
2014-05-21,2134365,32470118,15.15,15.25,15.15,15.25, 0.00,852
2014-05-22,3186404,48415925,15.15,15.3,15.15,15.3,0.05,1361
2014-05-23,3425806,52088988,15.25,15.35,15.15,15.25,-0.05,1185
2014-05-26,3276886,49656721,15.2,15.25,15.1,15.1,-0.15,1111
2014-05-27,3389194,51226110,15.1,15.2,15.1,15.1, 0.00,923
2014-05-28,3154257,48055583,15.15,15.3,15.15,15.3,0.2,1180
2014-05-29,1988672,30281313,15.3,15.3,15.15,15.2,-0.1,837
2014-05-30,6641037,100479805,15.2,15.25,15.1,15.1,-0.1,1518
2014-06-03,2987915,45268575,15.1,15.25,15.1,15.1, 0.00,1129
2014-06-04,2633878,39825939,15.1,15.2,15.1,15.1, 0.00,884
2014-06-05,4218046,63642673,15.1,15.15,15.05,15.15,0.05,1151
2014-06-06,4031804,60870080,15.2,15.2,15.05,15.1,-0.05,1201
2014-06-09,2956713,44511188,15.1,15.15,15.0,15.0,-0.1,943
2014-06-10,4193317,63115455,15.0,15.1,15.0,15.1,0.1,1174
2014-06-11,3110646,46930390,15.15,15.15,15.05,15.05,-0.05,925
2014-06-12,2913487,43903905,15.05,15.15,15.0,15.05, 0.00,1048
2014-06-13,8030552,119619397,15.0,15.05,14.8,14.85,-0.2,2150
2014-06-16,6021179,88991400,14.9,14.9,14.7,14.7,-0.15,1995
2014-06-17,3003838,44327280,14.7,14.85,14.7,14.8,0.1,1120
2014-06-18,8109845,119610104,14.8,14.9,14.6,14.8, 0.00,2722
2014-06-19,8756991,128259690,14.75,14.85,14.55,14.6,-0.2,2045
2014-06-20,9700145,140653614,14.6,14.65,14.4,14.4,-0.2,1804
2014-06-23,10180899,144104236,14.4,14.4,14.0,14.05,-0.35,2551
2014-06-24,4959244,69902001,14.05,14.15,14.05,14.1,0.05,1776
2014-06-25,2810863,39713106,14.1,14.2,14.05,14.1, 0.00,1254
2014-06-26,4501388,64466617,14.1,14.5,14.1,14.4,0.3,1428
